Code;Name;Start Date;End Date;Code client;Holder;Signatory name;Signatory Level;Status
0000136;CONTRAT FOURNITURE EUROFAST (DIVERS 2008;20070521;20081231;00006;ANIXTER FRANCE SARL;N/A;N/A;80
0000137;CONTRAT FOURNITURE EUROFAST (RATIER 2009;20070521;20091231;00006;ANIXTER FRANCE SARL;N/A;N/A;80
0000139;CONTRAT FOURNITURE EUROFAST (DIVERS 2008;20070521;20081231;00533;ALIGN AEROSPACE FRANCE;N/A;N/A;80
0000140;CONTRAT FOURNITURE EUROFAST (RATIER 2009;20070521;20091231;00533;ALIGN AEROSPACE FRANCE;N/A;N/A;80
0000247;CONTRAT FOURNITURE - DIVERS 2009;20090101;20091231;00533;ALIGN AEROSPACE FRANCE;N/A;N/A;80
0000145;REPRISE REFERENCES TURBOMECA;20071210;20091231;05143;PATTONAIR TAVERNY;N/A;N/A;80
0000118;CONTRAT CIRMA;20060101;20141231;05740;CIRMA ENTREPRISE;N/A;N/A;20
0000132;SOUS TRAITANT SAFRAN CONTRAT 2006-2009;20060101;20091231;06221;FAMAT;N/A;N/A;80
0000133;CONTRAT LATELEC;20070326;20111231;06358;LATELEC;N/A;N/A;80
0000018;HISPANO SUIZA CA010077 SOL;20020101;20060630;06530;HISPANO SUIZA;N/A;N/A;80
0000030;HISPANO SUIZA CA010054 VDR;20050101;20060630;06530;HISPANO SUIZA;N/A;N/A;80
0000262;AIRCELLE 2009-2010;20090101;20101231;06531;AIRCELLE;N/A;N/A;80
0000010;LATECOERE;20050101;20071231;06760;LATECOERE;N/A;N/A;80
0000096;CONTRAT 4600000218;20050101;20071231;06760;LATECOERE;N/A;N/A;80
0000173;EMBRAER-SUP0310-06;20080101;20081231;06760;LATECOERE;N/A;N/A;80
0000220;LATECOERE (ANNEXE B) _ N° 4600000745;20080701;20101231;06760;LATECOERE;N/A;N/A;80
0000224;EMBRAER-SUP0310-06;20080901;20081231;06760;LATECOERE;N/A;N/A;80
0000255;EMBRAER-SUP0310-06;20080901;20110731;06760;LATECOERE;N/A;N/A;80
0000031;Accord cadre ACCA1200;20040601;20051231;07080;MICROTURBO;N/A;N/A;80
0000067;MICROTURBO;20060101;20091231;07080;MICROTURBO;N/A;N/A;80
0000061;SNECMA VERNON;20060101;20091231;08040;SNECMA MOTEURS/DMF VERNON;N/A;N/A;80
0000007;AGREEMENT FOR A380 CARGO DOOR PROGRAM;20040208;20090208;08928;MURAKAMI EUROPE;N/A;N/A;80
0000034;Contrat Turbomeca VDR;20000101;20051231;09000;TURBOMECA;N/A;N/A;80
0000063;TURBOMECA 2006-2009;20060101;20100331;09000;TURBOMECA;N/A;N/A;80
0000082;TURBOMECA BISEAU;20060101;20070630;09000;TURBOMECA;N/A;N/A;80
0000216;TURBOMECA 2008 - 2009;20080701;20100331;09000;TURBOMECA;N/A;N/A;80
0000103;EUROCOPTER N° 018/99 (PIECES A PLAN);20050101;20081231;100003;EADS;N/A;N/A;80
0000318;AQ/APR/007/2009;20090325;20121231;200001;AERMACCHI;N/A;N/A;80
0000002;2005 AIRBUS CONTRACT -- AIRBUS;20041220;20081231;200003;AIRBUS;N/A;N/A;80
0000146;E/2003/111 - ANNEX A1 (PRICE BREAK);20080101;20091231;200003;AIRBUS;N/A;N/A;80
0000148;E/2003/111 - ANNEX A1 (Double anneal PN);20080101;20081231;200003;AIRBUS;N/A;N/A;80
0000150;E/2003/111 - ANNEX A2 (Eurofast PN);20080101;20081231;200003;AIRBUS;N/A;N/A;80
0000155;E/2003/111 - ANNEX A & A1;20080101;20151231;200003;AIRBUS;N/A;N/A;80
0000319;4600000543;20090325;20111231;200004;ALENIA;N/A;N/A;80
0000003;2005 AIRBUS CONTRACT -- BAE SYSTEME;20041220;20081231;200005;BAE SYSTEM;N/A;N/A;80
0000108;2005 AIRBUS CONTRACT -- BAE NEW;20060601;20070219;200005;BAE SYSTEM;N/A;N/A;80
0000042;104205 - VDR;20060101;20091231;200020;SAFRAN;N/A;N/A;80
0000043;104210 - VDR;20060101;20091231;200020;SAFRAN;N/A;N/A;80
0000044;104211 - VDR;20060101;20091231;200020;SAFRAN;N/A;N/A;80
0000045;104213 - VDR;20060101;20091231;200020;SAFRAN;N/A;N/A;80
0000046;104214 - VDR;20060101;20091231;200020;SAFRAN;N/A;N/A;80
0000047;104216 - VDR;20060101;20091231;200020;SAFRAN;N/A;N/A;80
0000048;5301 - VDR;20060101;20091231;200020;SAFRAN;N/A;N/A;80
0000049;920-5604 - VDR;20060101;20091231;200020;SAFRAN;N/A;N/A;80
0000050;921-1676;20060101;20091231;200020;SAFRAN;N/A;N/A;80
0000051;921-1694;20060101;20091231;200020;SAFRAN;N/A;N/A;80
0000053;921-701;20060101;20091231;200020;SAFRAN;N/A;N/A;80
0000054;921-724;20060101;20091231;200020;SAFRAN;N/A;N/A;80
0000106;2005 AIRBUS CONTRACT -- SPIRIT;20060601;20091231;200027;SPIRIT EU;N/A;N/A;80
0000000;NON RFP BAE SYSTEMS;20050101;20081231;300006;BAE UK;N/A;N/A;80
0000012;NON RFP BAE SYSTEMS - NEW;20050101;20081231;300006;BAE UK;N/A;N/A;80
0000029;EFA BAE;20050101;20051231;300006;BAE UK;N/A;N/A;80
0000075;BAE N° SBA/LISI/00/8006/EPC;20060101;20091231;300006;BAE UK;N/A;N/A;80
0000208;SBA/LISI/00/8006/EPC;20080401;20091231;300006;BAE UK;N/A;N/A;80
0000014;2005 AIRBUS CONTRACT -- FUS;20041220;20081231;300016;EADS GERMANY;N/A;N/A;80
0000076;EADS GMBH N° SBA/LISI/00/8006/EPC;20060101;20091231;300016;EADS GERMANY;N/A;N/A;80
0000178;E/2003/111 - ANNEX A & A1;20080101;20151231;300016;EADS GERMANY;N/A;N/A;80
0000183;E/2003/111 - ANNEX A1 (Double Anneal);20080101;20081231;300016;EADS GERMANY;N/A;N/A;80
0000189;E/2003/111 - ANNEX A1 (Price Break);20080101;20091231;300016;EADS GERMANY;N/A;N/A;80
0000194;E/2003/111 - ANNEX A2 (Eurofast PN);20080101;20081231;300016;EADS GERMANY;N/A;N/A;80
0000209;SBA/LISI/00/8006/EPC;20080401;20091231;300016;EADS GERMANY;N/A;N/A;80
0000245;E/2003/111 - ANNEX A & A1;20090101;20151231;300016;EADS GERMANY;N/A;N/A;80
0000272;EADS METRIC - EADS GMBH;20061201;20151231;300016;EADS GERMANY;N/A;N/A;80
0000277;E/2003/111 _ A5(a) _ RFX METRIC 2009;20090201;20151231;300016;EADS GERMANY;N/A;N/A;80
0000286;E/2003/111 _ ANNEXE A1 (a) _ RFP3;20090212;20151231;300016;EADS GERMANY;N/A;N/A;80
0000294;E/2003/111 _ ANNEXE A1 (a) _ RFP3;20090212;20151231;300016;EADS GERMANY;N/A;N/A;80
0000121;EADS METRIC - EUROCOPTER DE;20061201;20151231;300017;EUROCOPTER GERMANY;N/A;N/A;80
0000202;EUROCOPTER FASTENER + _ ANNEX 9;20080310;20101231;300017;EUROCOPTER GERMANY;N/A;N/A;80
0000230;E/2003/111 - ANNEX DRAWING PARTS 2015;20081105;20151231;300017;EUROCOPTER GERMANY;N/A;N/A;80
0000274;E/2003/111 _ A5(a) _ RFX METRIC 2009;20090201;20151231;300017;EUROCOPTER GERMANY;N/A;N/A;80
0000099;CONTRAT LABINAL;20060406;20091231;300027;LABINAL;N/A;N/A;80
0000037;CONTRAT 4600000218 ANNULE;20050101;20071231;300028;LATECOERE;N/A;N/A;80
0000094;CONTRAT 4600000218 ANNULE;20050101;20071231;300028;LATECOERE;N/A;N/A;80
0000096;CONTRAT 4600000218;20050101;20071231;300028;LATECOERE;N/A;N/A;80
0000212;LATECOERE ANNEXE A _ N°4600000744 (€);20080401;20111013;300028;LATECOERE;N/A;N/A;80
0000228;LATECOERE (ANNEXE C) N°4600000744 (LISI);20080101;20110331;300028;LATECOERE;N/A;N/A;80
0000019;LTPA Engine Hardware Product;20020901;20061231;300037;PWC;N/A;N/A;80
0000027;ROLLS ROYCE;20050101;20081231;300039;ROLLS ROYCE UK;N/A;N/A;80
0000087;ROLLS ROYCE;20050101;20081231;300039;ROLLS ROYCE UK;N/A;N/A;80
0000032;920/1436 VDR BISEAU SNECMA;20020101;20060630;300042;S/T SNECMA;N/A;N/A;80
0000033;920/1392 VDR BISEAU SNECMA;20020101;20060630;300042;S/T SNECMA;N/A;N/A;80
0000039;920/1392 SOL BISEAU SNECMA;20020101;20060630;300042;S/T SNECMA;N/A;N/A;80
0000040;920/1436 SOL BISEAU SNECMA;20020101;20051231;300042;S/T SNECMA;N/A;N/A;80
0000067;MICROTURBO;20060101;20091231;300042;S/T SNECMA;N/A;N/A;80
0000308;MOA 2009-2012;20090224;20121231;300045;SATAIR France;N/A;N/A;80
0000063;TURBOMECA 2006-2009;20060101;20091231;300049;TURBOMECA;N/A;N/A;80
0000113;WAE-LISI001;20060401;20091231;300051;WESCO EU;N/A;N/A;80
0000138;WAE-LISI001 V2;20070524;20091231;300051;WESCO EU;N/A;N/A;80
0000234;WAE-LISI001 V3;20090101;20111231;300051;WESCO EU;N/A;N/A;80
0000008;2005 AIRBUS CONTRACT -- MBDA;20050101;20081231;300054;MBDA;N/A;N/A;80
0000124;EADS METRIC - MBDA;20061201;20151231;300054;MBDA;N/A;N/A;80
0000180;E/2003/111 - ANNEX A & A1;20080101;20151231;300054;MBDA;N/A;N/A;80
0000185;E/2003/111 - ANNEX A1 (Double Anneal);20080101;20081231;300054;MBDA;N/A;N/A;80
0000191;E/2003/111 - ANNEX A1 (Price Break);20080101;20091231;300054;MBDA;N/A;N/A;80
0000196;E/2003/111 - ANNEX A2 (Eurofast PN);20080101;20081231;300054;MBDA;N/A;N/A;80
0000246;E/2003/111 - ANNEX A & A1;20090101;20151231;300054;MBDA;N/A;N/A;80
0000279;E/2003/111 _ A5(a) _ RFX METRIC 2009;20090201;20151231;300054;MBDA;N/A;N/A;80
0000288;E/2003/111 _ ANNEXE A1 (a) _ RFP3;20090212;20151231;300054;MBDA;N/A;N/A;80
0000296;E/2003/111 _ ANNEXE A1 (a) _ RFP3;20090212;20151231;300054;MBDA;N/A;N/A;80
0000028;UMECO Contract - replaced by 93;20050101;20060331;300057;PATTONAIR UK;N/A;N/A;80
0000093;UMECO Contract - replaced by 129;20010101;20010101;300057;PATTONAIR UK;N/A;N/A;80
0000093;UMECO;20051231;20070208;300057;PATTONAIR UK;N/A;N/A;80
0000107;ULOGISTICS EUROPE-GOODRICH;20060419;20070208;300057;PATTONAIR UK;N/A;N/A;80
0000129;UMECO - replaced by 0000156;20060101;20071231;300057;PATTONAIR UK;N/A;N/A;80
0000156;PATTONAIR AWARD;20080101;20091231;300057;PATTONAIR UK;N/A;N/A;80
0000171;PATTONAIR AWARD;20080101;20101231;300057;PATTONAIR UK;N/A;N/A;80
0000306;E/2003/111 _ A5(a) _ RFX METRIC 2009;20090201;20151231;300061;EADS FR AUTRES;N/A;N/A;80
0000263;SPECTECH/TECHSPACE;20090101;20101231;300069;SPECTECH;N/A;N/A;80
0000066;SNECMA PROPULSION SOLIDE;20060101;20091231;30007;SNECMA PROPULSION SOLIDE;N/A;N/A;80
0000301;E/2003/111 - ANNEX A & A1;20090101;20151231;300070;PREMIUM AEROTEC GERMANY;N/A;N/A;80
0000302;E/2003/111 _ ANNEXE A1 (a) _ RFP3;20090212;20151231;300070;PREMIUM AEROTEC GERMANY;N/A;N/A;80
0000303;E/2003/111 _ ANNEXE A1 (a) _ RFP3;20090212;20151231;300070;PREMIUM AEROTEC GERMANY;N/A;N/A;80
0000304;E/2003/111 _ A5(a) _ RFX METRIC 2009;20090201;20151231;300070;PREMIUM AEROTEC GERMANY;N/A;N/A;80
0000305;EADS METRIC - EADS GMBH;20061201;20151231;300070;PREMIUM AEROTEC GERMANY;N/A;N/A;80
0000056;CONTRAT DASSAULT 199;19991129;20081231;331006;DASSAULT;N/A;N/A;80
0000057;CONTRAT DASSAULT 281;19990324;20081231;331006;DASSAULT;N/A;N/A;80
0000058;CONTRAT DASSAULT 211;19990324;20081231;331006;DASSAULT;N/A;N/A;80
0000102;CONTRAT DASSAULT 2006/07;20060101;20071231;331006;DASSAULT;N/A;N/A;80
0000164;CONTRAT DASSAULT 2006/2012;20060324;20131231;331006;DASSAULT;N/A;N/A;80
0000004;CONTRAT LASSO 2005 ES00537;20050101;20051231;331007;AIRBUS FRANCE;N/A;N/A;80
0000059;CONTRAT AIRBUS 04;20051001;20051231;331007;AIRBUS FRANCE;N/A;N/A;80
0000069;CONTRAT REP AIRBUS FR ANNULE;20060101;20081231;331007;AIRBUS FRANCE;N/A;N/A;80
0000070;LASSO 2006-2008 ANNULE;20060101;20060901;331007;AIRBUS FRANCE;N/A;N/A;80
0000079;LASSO 2006-2008 ANNULE;20060115;20060901;331007;AIRBUS FRANCE;N/A;N/A;80
0000097;CONTRAT REP AIRBUS FR;20060101;20070831;331007;AIRBUS FRANCE;N/A;N/A;80
0000098;LASSO 2006-2008;20060115;20081231;331007;AIRBUS FRANCE;N/A;N/A;80
0000128;CONTRAT REP06 - AIRBUS FR;20060201;20070831;331007;AIRBUS FRANCE;N/A;N/A;80
0000141;E/2003/111 OVERSIZE AIRBUS FR (REPEATER);20060201;20151231;331007;AIRBUS FRANCE;N/A;N/A;80
0000142;E/2003/111 OVERSIZE AIRBUS FR (RUNNERS);20070901;20151231;331007;AIRBUS FRANCE;N/A;N/A;80
0000152;E/2003/111 - ANNEX A6 - AF;20080101;20151231;331007;AIRBUS FRANCE;N/A;N/A;80
0000153;E/2003/111 - ANNEX A2 - AF;20080101;20081231;331007;AIRBUS FRANCE;N/A;N/A;80
0000154;E/2003/111 - ANNEX A3 & A4 - AF;20080101;20081231;331007;AIRBUS FRANCE;N/A;N/A;80
0000235;E/2003/111 - Annex A & A1;20090101;20151231;331007;AIRBUS FRANCE;N/A;N/A;80
0000239;E/2003/111 - A&A1 (ASNA2012 & ASNA2013);20090101;20151231;331007;AIRBUS FRANCE;N/A;N/A;80
0000264;E/2003/111 - Annex A;20090101;20151231;331007;AIRBUS FRANCE;N/A;N/A;80
